CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0000018061,20100405,20100131,1,1
0000018061,20120404,20120131,1,1
0000018169,20100325,20100102,1,
0000018169,20110314,20110101,1,
0000018169,20090327,20090103,1,
0000018169,20120315,20111231,1,1
0000018169,20130312,20121229,1,1
0000018172,20100312,20091231,1,
0000018172,20110314,20101231,1,
0000018172,20190315,20181231,1,
0000018172,20180315,20171231,1,
0000018172,20120314,20111231,1,
0000018172,20170407,20161231,1,
0000018172,20160315,20151231,1,
0000018172,20130311,20121231,1,
0000018172,20150309,20141231,1,
0000018172,20140307,20131231,1,
0000018172,20090312,20081231,1,
0000018230,20150217,20141231,1,1
0000018230,20140218,20131231,1,1
0000018230,20160216,20151231,1,1
0000018230,20190214,20181231,1,1
0000018230,20170215,20161231,1,1
0000018230,20130219,20121231,1,1
0000018230,20180215,20171231,1,1
0000018230,20110222,20101231,1,1
0000018230,20120221,20111231,1,1
0000018255,20120327,20120327,1,1
0000018255,20110330,20110329,1,0
0000018255,20160324,20160130,1,1
0000018255,20170323,20170128,1,1
0000018255,20150330,20150131,1,1
0000018255,20190327,20190202,1,1
0000018255,20140402,20140201,1,1
0000018255,20100330,20100130,1,1
0000018255,20180327,20180203,1,1
0000018255,20130402,20130202,1,1
0000018255,20090331,20090131,1,1
0000018396,20110310,20101231,1,1
0000018396,20090311,20081231,1,1
0000018396,20100302,20091231,1,1
0000018396,20170308,20161231,1,1
0000018396,20120306,20111231,1,1
0000018396,20150305,20141231,1,1
0000018396,20130301,20121231,1,1
0000018396,20160303,20151231,1,1
0000018396,20140306,20131231,1,1
0000018498,20110330,20110129,1,1
0000018498,20100331,20100130,1,1
0000018498,20120328,20120128,1,1
0000018498,20140402,20140201,1,1
0000018498,20170329,20170128,1,1
0000018498,20130403,20130202,1,1
0000018498,20160330,20160130,1,1
0000018498,20190403,20190202,1,1
0000018498,20180404,20180203,1,1
0000018498,20150401,20150131,1,1
0000018498,20090401,20090131,1,1
0000018808,20110315,20101231,1,1
0000018808,20120314,20111231,1,1
0000018808,20090312,20081231,1,1
0000018808,20100315,20091231,1,1
0000018926,20110301,20101231,1,1
0000018926,20090227,20081231,1,1
0000018926,20100301,20091231,1,1
0000018926,20160225,20151231,1,1
0000018926,20170223,20161231,1,1
0000018926,20130301,20121231,1,1
0000018926,20150224,20141231,1,1
0000018926,20180301,20171231,1,1
0000018926,20190311,20181231,1,1
0000018926,20120228,20111231,1,1
0000018926,20140227,20131231,1,1
0000019149,20160129,20151031,1,
0000019149,20130129,20130129,1,
0000019149,20140129,20131031,1,
0000019149,20150129,20141031,1,
0000019149,20110128,20110127,1,
0000019149,20100129,20091031,1,
0000019149,20090123,20081031,1,
0000019149,20120130,20120130,1,
0000019353,20100330,20100130,1,1
0000019353,20110324,20110129,1,1
0000019353,20090401,20090131,1,1
0000019353,20120327,20120128,1,1
0000019411,20100226,20091231,1,1
0000019411,20090227,20081231,1,1
0000019411,20110225,20101231,1,1
0000019411,20130228,20121231,1,1
0000019411,20190228,20181231,1,1
0000019411,20180301,20171231,1,1
0000019411,20160229,20151231,1,1
0000019411,20140303,20131231,1,1
0000019411,20120228,20111231,1,1
0000019411,20150226,20141231,1,1
0000019411,20170224,20161231,1,1
0000019446,20190925,20190731,1,1
0000019446,20180927,20180731,1,1
0000019446,20160929,20160731,1,
0000019446,20170928,20170731,1,1
0000019446,20140929,20140731,1,
0000019446,20111014,20110731,1,1
0000019446,20101014,20100731,1,
0000019446,20091014,20090731,1,
0000019446,20121015,20120731,1,1
0000019446,20130930,20130731,1,1
0000019446,20150929,20150731,1,1
0000019584,20100226,20091231,1,1
0000019584,20180226,20171231,1,1
0000019584,20170227,20161231,1,1
0000019584,20190227,20181231,1,1
0000019584,20150227,20141231,1,1
0000019584,20110228,20101231,1,1
0000019584,20130227,20121231,1,1
0000019584,20160226,20151231,1,1
0000019584,20140227,20131231,1,1
0000019584,20120227,20111231,1,1
0000019584,20090227,20081231,1,1
0000019745,20100308,20091231,1,1
0000019745,20110308,20101231,1,1
0000019745,20090309,20081231,1,1
0000019745,20120307,20111231,1,0
0000019745,20130308,20121231,1,0
0000019745,20190227,20181231,1,0
0000019745,20180301,20171231,1,0
0000019745,20170228,20161231,1,0
0000019745,20140306,20131231,1,0
0000019745,20160229,20151231,1,0
0000019745,20150305,20141231,1,0
0000019871,20170320,20161231,1,
0000019871,20120328,20111231,1,
0000019871,20160321,20151231,1,
0000019871,20130328,20121231,1,
0000019871,20180320,20171231,1,
0000019871,20140321,20131231,1,
0000019871,20190320,20181231,1,
0000019871,20150320,20141231,1,
0000019871,20090320,20081231,1,
0000019871,20110328,20101231,1,
0000019871,20100323,20091231,1,
0000020212,20100302,20091231,1,0
0000020212,20090304,20081231,1,0
0000020212,20110314,20101231,1,0
0000020212,20120312,20111231,1,1
0000020212,20180228,20171231,1,1
0000020212,20170228,20161231,1,1
0000020212,20160224,20151231,1,1
0000020212,20190227,20181231,1,1
0000020212,20150225,20141231,1,1
0000020212,20130227,20121231,1,1
0000020212,20140226,20131231,1,1
0000020232,20090325,20081231,1,1
0000020232,20100329,20091231,1,1
0000020232,20110323,20101231,1,1
0000020232,20130307,20121231,1,1
0000020232,20120321,20111231,1,1
0000020232,20140314,20131231,1,1
0000020520,20090227,20081231,1,1
0000020520,20100226,20091231,1,1
0000020520,20180301,20171231,1,1
0000020520,20110225,20101231,1,1
0000020520,20140227,20131231,1,1
0000020520,20120223,20111231,1,1
0000020520,20160225,20151231,1,1
0000020520,20130227,20121231,1,1
0000020520,20170301,20161231,1,1
0000020520,20190301,20181231,1,1
0000020520,20150225,20141231,1,1
0000020629,20110526,20110331,1,1
0000020629,20120604,20120331,1,1
0000020629,20160525,20160331,1,1
0000020629,20170607,20170331,1,1
0000020629,20180605,20180331,1,1
0000020629,20130531,20130331,1,1
0000020629,20190531,20190331,1,1
0000020629,20140528,20140331,1,1
0000020629,20150522,20150331,1,1
0000020629,20100601,20100331,1,1
0000020629,20090602,20090331,1,1
0000020740,20090123,20081129,1,1
0000020740,20100122,20091128,1,
0000020740,20110121,20101127,1,1
0000020740,20120127,20111203,1,1
0000020740,20140124,20131130,1,1
0000020740,20170127,20161203,1,1
0000020740,20160122,20151128,1,1
0000020740,20130125,20121201,1,1
0000020740,20150126,20141129,1,1
0000021510,20111130,20110930,1,1
0000021510,20151201,20151003,1,1
0000021510,20161129,20161001,1,1
0000021510,20171128,20170928,1,1
0000021510,20181127,20180929,1,1
0000021510,20191126,20190928,1,1
0000021510,20121128,20120929,1,1
0000021510,20131127,20130928,1,1
0000021510,20141125,20140927,1,1
0000021510,20091215,20091003,1,1
0000021510,20101215,20101002,1,1
0000021535,20170302,20161231,1,1
0000021535,20160223,20151226,1,1
0000021535,20090225,20081227,1,1
0000021535,20100223,20091226,1,1
0000021535,20110223,20101225,1,1
0000021535,20120229,20111231,1,1
0000021535,20130228,20121229,1,1
0000021535,20180302,20171230,1,1
0000021535,20150224,20141227,1,1
0000021535,20140305,20131228,1,1
0000021535,20190314,20181229,1,1
0000022551,20090330,20081231,0,
0000022551,20110322,20101231,1,0
0000022551,20100329,20091231,0,0
0000022551,20120416,20111231,1,1
0000022701,20190308,20181231,1,1
0000022701,20180406,20171231,1,1
0000022701,20170331,20161231,1,1
0000022701,20100318,20091231,1,1
0000022701,20110315,20101231,1,1
0000022701,20090324,20081231,1,1
0000022701,20120315,20111231,1,1
0000022701,20160311,20151231,1,1
0000022701,20140314,20131231,1,1
0000022701,20130315,20121231,1,1
0000022701,20150312,20141231,1,1
0000023111,20100225,20091231,1,1
0000023111,20110225,20101231,1,1
0000023111,20120224,20111231,1,1
0000023111,20090226,20081231,1,1
0000023111,20160223,20151231,1,1
0000023111,20130222,20121231,1,1
0000023111,20180314,20171231,1,1
0000023111,20140226,20131231,1,1
0000023111,20170224,20161231,1,1
0000023111,20190315,20181231,1,1
0000023111,20150225,20141231,1,1
0000023194,20190301,20181231,1,0
0000023194,20100226,20091231,0,0
0000023194,20090225,20081231,0,0
0000023194,20120227,20111231,0,0
0000023194,20170224,20161231,1,0
0000023194,20110222,20101231,0,0
0000023194,20130228,20121231,0,0
0000023194,20150225,20141231,0,0
0000023194,20160226,20151231,0,0
0000023194,20140227,20131231,0,0
0000023194,20180227,20171231,1,0
0000023197,20100923,20100731,1,1
0000023197,20150928,20150731,1,1
0000023197,20170927,20170731,1,1
0000023197,20120926,20120731,1,1
0000023197,20190924,20190731,1,1
0000023197,20131003,20130731,1,1
0000023197,20180926,20180731,1,1
0000023197,20161006,20160731,1,1
0000023197,20141009,20140731,1,1
0000023197,20110927,20110731,1,1
0000023197,20090923,20090731,1,1
0000023217,20190719,20190526,1,1
0000023217,20090724,20090531,1,1
0000023217,20100722,20100530,1,1
0000023217,20150717,20150531,1,1
0000023217,20180720,20180527,1,1
0000023217,20110719,20110529,1,1
0000023217,20120720,20120527,1,
0000023217,20170721,20170528,1,1
0000023217,20130719,20130526,1,1
0000023217,20140716,20140525,1,1
0000023217,20160715,20160529,1,1
0000023666,20090826,20090627,1,1
0000023666,20140822,20140628,1,1
0000023666,20100827,20100703,1,1
0000023666,20110826,20110702,1,1
0000023666,20120914,20120630,1,1
0000023666,20130823,20130629,1,1
0000023675,20140225,20131231,1,1
0000023675,20150223,20141231,1,1
0000023675,20090227,20081231,1,
0000023675,20100226,20091231,1,
0000023675,20110228,20101231,1,
0000023675,20120228,20111231,1,1
0000023675,20130225,20121231,1,1
0000024104,20110415,20110101,1,1
0000024104,20170331,20161231,1,1
0000024104,20100419,20100102,1,1
0000024104,20090420,20090103,1,0
0000024104,20190328,20181229,1,1
0000024104,20150403,20150103,1,1
0000024104,20180329,20171230,1,1
0000024104,20160401,20160102,1,1
0000024104,20120330,20111231,1,1
0000024104,20130329,20121229,1,1
0000024104,20140328,20131228,1,1
0000024741,20160212,20151231,1,1
0000024741,20170206,20161231,1,1
0000024741,20180215,20171231,1,1
0000024741,20190212,20181231,1,1
0000024741,20090224,20081231,1,1
0000024741,20100210,20091231,1,1
0000024741,20120213,20111231,1,1
0000024741,20150213,20141231,1,1
0000024741,20110210,20101231,1,1
0000024741,20130213,20121231,1,1
0000024741,20140210,20131231,1,
0000025212,20091125,20090926,1,1
0000025212,20101124,20100925,1,1
0000025212,20111123,20110924,1,1
0000025212,20121130,20120929,1,1
0000025212,20141201,20140927,1,1
0000025212,20131127,20130928,1,1
0000025354,20110421,20110205,1,
0000025354,20100422,20100206,1,1
0000025354,20090423,20090207,1,1
0000025354,20120507,20120204,1,0
0000025445,20180227,20171231,1,0
0000025445,20190226,20181231,1,0
0000025445,20170228,20161231,1,0
0000025445,20100225,20091231,1,0
0000025445,20110228,20101231,1,0
0000025445,20090225,20081231,1,0
0000025445,20120227,20111231,1,0
0000025445,20160223,20151231,1,0
0000025445,20140225,20131231,1,0
0000025445,20130226,20121231,1,0
0000025445,20150225,20141231,1,0
0000025743,20090318,20081231,0,0
0000025743,20110415,20101231,0,0
0000025743,20100317,20091231,0,0
0000025743,20190227,20181231,1,1
0000025743,20120327,20111231,1,1
0000025743,20170228,20161231,1,1
0000025743,20160226,20151231,1,1
0000025743,20130312,20121231,1,1
0000025743,20180223,20171231,1,1
0000025743,20140305,20131231,1,1
0000025743,20150312,20141231,1,1
0000025793,20130313,20121229,1,
0000025793,20100315,20100102,1,
0000025793,20110315,20110101,1,
0000025793,20090318,20090103,1,
0000025793,20120315,20111231,1,
0000025895,20100628,20100328,1,
0000025895,20090629,20090329,1,
0000025895,20130619,20130331,1,1
0000025895,20190613,20190331,1,1
0000025895,20110613,20110403,1,0
0000025895,20180613,20180401,1,1
0000025895,20160609,20160403,1,1
0000025895,20120620,20120401,1,1
0000025895,20170614,20170402,1,1
0000025895,20150612,20150329,1,1
0000025895,20140618,20140330,1,1
0000026058,20190222,20181231,1,1
0000026058,20170224,20161231,1,1
0000026058,20160224,20151231,1,1
0000026058,20150224,20141231,1,
0000026058,20180223,20171231,1,1
0000026058,20100223,20091231,1,1
0000026058,20090223,20081231,1,1
0000026058,20120224,20111231,1,
0000026058,20110224,20101231,1,1
0000026058,20130225,20121231,1,
0000026058,20140303,20131231,1,
0000026076,20091209,20090930,1,
0000026076,20101209,20100930,1,
0000026076,20171120,20170930,1,1
0000026076,20151123,20150930,1,1
0000026076,20111122,20110930,1,
0000026076,20181115,20180930,1,1
0000026076,20131205,20130930,1,1
0000026076,20141126,20140930,1,1
0000026076,20161122,20160930,1,1
0000026076,20191120,20190930,1,1
0000026076,20121214,20120930,1,
0000026172,20180214,20171231,1,1
0000026172,20190211,20181231,1,1
0000026172,20170213,20161231,1,1
0000026172,20090227,20081231,1,1
0000026172,20160212,20151231,1,1
0000026172,20100226,20091231,1,1
0000026172,20120221,20111231,1,1
0000026172,20130220,20121231,1,1
0000026172,20140218,20131231,1,1
0000026172,20150217,20141231,1,1
0000026172,20110224,20101231,1,1
0000026324,20180222,20171231,1,1
0000026324,20190227,20181231,1,1
0000026324,20090302,20081231,1,1
0000026324,20100224,20091231,1,1
0000026324,20110225,20101231,1,1
0000026324,20170221,20161231,1,1
0000026324,20130221,20121231,1,1
0000026324,20140221,20131231,1,1
0000026324,20160225,20151231,1,1
0000026324,20120224,20111231,1,1
0000026324,20150219,20141231,1,1
0000026780,20190215,20181231,1,1
0000026780,20090316,20081231,1,
0000026780,20100224,20091231,1,
0000026780,20110224,20101231,1,1
0000026780,20170210,20161231,1,1
0000026780,20140221,20131231,1,1
0000026780,20180214,20171231,1,1
0000026780,20120223,20111231,1,1
0000026780,20130221,20121231,1,1
0000026780,20160218,20151231,1,1
0000026780,20150220,20141231,1,1
0000027367,20120328,20111231,1,1
0000027367,20110329,20101231,1,1
0000027367,20090323,20081231,1,1
0000027367,20100329,20091231,1,1
0000027419,20180314,20180203,1,1
0000027419,20150313,20150131,1,1
0000027419,20190313,20190202,1,1
0000027419,20170308,20170128,1,1
0000027419,20160311,20160130,1,1
0000027419,20140314,20140201,1,1
0000027419,20090313,20090131,1,1
0000027419,20100312,20100130,1,1
0000027419,20130320,20130202,1,1
0000027419,20120315,20120128,1,1
0000027419,20110311,20110129,1,1
0000027904,20100224,20091231,1,1
0000027904,20090302,20081231,1,1
0000027904,20110216,20101231,1,1
0000027904,20160205,20151231,1,1
0000027904,20130213,20121231,1,1
0000027904,20170213,20161231,1,1
0000027904,20190215,20181231,1,1
0000027904,20140224,20131231,1,1
0000027904,20150211,20141231,1,1
0000027904,20120210,20111231,1,1
0000027904,20180223,20171231,1,1
0000027996,20170224,20161231,1,1
0000027996,20160219,20151231,1,1
0000027996,20190226,20181231,1,1
0000027996,20180223,20171231,1,1
0000027996,20100219,20091231,1,1
0000027996,20090220,20081231,1,1
0000027996,20110222,20101231,1,1
0000027996,20130222,20121231,1,1
0000027996,20120224,20111231,1,
0000027996,20140228,20131231,1,1
0000027996,20150220,20141231,1,1
0000028823,20100301,20091231,1,
0000028823,20090227,20081231,1,
0000028823,20170224,20161231,1,
0000028823,20180228,20171231,1,
0000028823,20110222,20101231,1,
0000028823,20150217,20141231,1,
0000028823,20160229,20151231,1,
0000028823,20190301,20181231,1,
0000028823,20130215,20121231,1,
0000028823,20140303,20131231,1,
0000028823,20120217,20111231,1,
0000028917,20190329,20190202,1,1
0000028917,20180330,20180203,1,1
0000028917,20170324,20170128,1,1
0000028917,20130328,20130202,1,1
0000028917,20120322,20120128,1,1
0000028917,20150325,20150131,1,1
0000028917,20140327,20140201,1,1
0000028917,20160323,20160130,1,1
0000029002,20100301,20091231,1,1
0000029002,20090226,20081231,1,1
0000029002,20180220,20171231,1,
0000029002,20110228,20101231,1,1
0000029002,20120228,20111231,1,1
0000029002,20140227,20131231,1,1
0000029002,20190221,20181231,1,
0000029002,20130227,20121231,1,1
0000029002,20160311,20151231,1,
0000029002,20170227,20161231,1,
0000029002,20150302,20141231,1,
0000029332,20190308,20181229,1,0
0000029332,20170313,20161231,1,0
0000029332,20180313,20171230,1,0
0000029332,20160309,20151226,1,0
0000029332,20110314,20101225,0,0
0000029332,20100303,20091226,0,0
0000029332,20090305,20081227,0,0
0000029332,20120322,20111231,1,0
0000029332,20140312,20131228,1,0
0000029332,20150312,20141227,1,0
0000029332,20130325,20121229,1,0
0000029534,20160322,20160129,1,1
0000029534,20180323,20180202,1,1
0000029534,20150320,20150130,1,1
0000029534,20190322,20190201,1,1
0000029534,20110322,20110128,1,1
0000029534,20090324,20090130,1,1
0000029534,20100331,20100129,1,1
0000029534,20130325,20130201,1,1
0000029534,20170324,20170203,1,1
0000029534,20120322,20120203,1,1
0000029534,20140320,20140131,1,1
0000029644,20190927,20190731,1,1
0000029644,20100924,20100731,1,0
0000029644,20090925,20090731,1,0
0000029644,20120928,20120731,1,0
0000029644,20181001,20180731,1,1
0000029644,20170922,20170731,1,0
0000029644,20110923,20110731,1,0
0000029644,20160923,20160731,1,0
0000029644,20151110,20150731,1,0
0000029644,20130927,20130731,1,0
0000029644,20140926,20140731,1,0
0000029669,20100224,20091231,1,1
0000029669,20190227,20181231,1,
0000029669,20120222,20111231,1,1
