CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0001349929,20160310,20151231,1,1
0001350102,20170417,20161231,1,1
0001350102,20140328,20131231,1,1
0001350102,20160311,20151231,1,1
0001350102,20150318,20141231,1,1
0001350102,20180329,20171231,1,1
0001350102,20190416,20181231,1,1
0001350102,20100316,20091231,1,1
0001350102,20090312,20081231,1,1
0001350102,20110228,20101231,1,1
0001350102,20120322,20111231,1,1
0001350102,20130314,20121231,1,1
0001350381,20170309,20161231,1,1
0001350381,20090305,20081231,1,1
0001350381,20100309,20091231,1,1
0001350381,20110302,20101231,1,1
0001350381,20120307,20111231,1,1
0001350381,20160310,20151231,1,1
0001350381,20150306,20141231,1,1
0001350381,20180316,20171231,1,1
0001350381,20190319,20181231,1,1
0001350381,20130228,20121231,1,1
0001350381,20140318,20131231,1,1
0001350593,20191120,20190930,1,1
0001350593,20161122,20160930,1,1
0001350593,20171121,20170930,1,1
0001350593,20181121,20180930,1,1
0001350593,20091124,20090930,1,1
0001350593,20101124,20100930,1,1
0001350593,20151124,20150930,1,1
0001350593,20141126,20140930,1,1
0001350593,20111129,20110930,1,1
0001350593,20131122,20130930,1,1
0001350593,20121129,20120930,1,1
0001350653,20090304,20081231,1,1
0001350653,20110304,20101231,1,1
0001350653,20100302,20091231,1,1
0001350653,20180309,20171231,1,1
0001350653,20120305,20111231,1,1
0001350653,20130305,20121231,1,1
0001350653,20170331,20161231,1,1
0001350653,20150227,20141231,1,1
0001350653,20140320,20131231,1,1
0001350653,20190329,20181231,1,1
0001350653,20160315,20151231,1,1
0001351051,20190318,20181231,1,1
0001351051,20180316,20171231,1,1
0001351051,20100209,20091231,1,1
0001351051,20110214,20101231,1,1
0001351051,20090225,20081231,1,1
0001351051,20120213,20111231,1,1
0001351051,20170306,20161231,1,1
0001351051,20130211,20121231,1,1
0001351051,20160314,20151231,1,1
0001351051,20150220,20141231,1,1
0001351051,20140210,20131231,1,1
0001351285,20110314,20101231,1,1
0001351285,20100310,20091231,1,1
0001351285,20120314,20111231,1,1
0001351285,20180307,20171231,1,1
0001351285,20170314,20161231,1,1
0001351285,20160314,20151231,1,1
0001351285,20130307,20121231,1,1
0001351285,20140303,20131231,1,1
0001351285,20150316,20141231,1,1
0001351285,20190306,20181231,1,1
0001351636,20190304,20181231,1,1
0001351636,20180328,20171231,1,
0001352010,20130311,20121231,1,1
0001352010,20120330,20111231,1,1
0001352010,20140311,20131231,1,1
0001352010,20150302,20141231,1,1
0001352010,20170301,20161231,1,1
0001352010,20190226,20181231,1,1
0001352010,20160223,20151231,1,1
0001352010,20180227,20171231,1,1
0001353283,20140331,20140131,1,1
0001353283,20170329,20170131,1,1
0001353283,20180330,20180131,1,1
0001353283,20190327,20190131,1,1
0001353283,20130401,20130131,1,1
0001353283,20160330,20160131,1,1
0001353283,20150331,20150131,1,1
0001353487,20110330,20101231,1,0
0001353487,20160323,20151231,1,1
0001353487,20150312,20141231,1,1
0001353487,20180416,20171231,1,0
0001353487,20190412,20181231,1,1
0001353487,20170331,20161231,1,1
0001353487,20130401,20121231,1,1
0001353487,20120314,20111231,1,1
0001353487,20140327,20131231,1,1
0001353487,20100329,20091231,0,0
0001353487,20090326,20081231,0,0
0001354217,20090310,20081231,1,1
0001354217,20110301,20101231,1,1
0001354217,20100305,20091231,1,1
0001354217,20140228,20131231,1,1
0001354217,20130228,20121231,1,1
0001354217,20120229,20111231,1,1
0001354327,20090319,20090103,1,1
0001354327,20110321,20110101,1,1
0001354327,20120315,20111231,1,1
0001354327,20100318,20100102,1,1
0001354327,20170310,20161231,1,1
0001354327,20180314,20171230,1,1
0001354327,20160311,20160102,1,1
0001354327,20140228,20131228,1,1
0001354327,20150319,20150103,1,1
0001354327,20130301,20121229,1,1
0001354327,20190227,20181229,1,1
0001355096,20190228,20181231,1,1
0001355096,20090227,20081231,1,1
0001355096,20100225,20091231,1,1
0001355096,20170228,20161231,1,1
0001355096,20110228,20101231,1,1
0001355096,20180301,20171231,1,1
0001355096,20120223,20111231,1,1
0001355096,20140228,20131231,1,1
0001355096,20130228,20121231,1,1
0001355096,20160226,20151231,1,1
0001355096,20150227,20141231,1,1
0001355128,20100520,20100228,1,1
0001355128,20110517,20110228,1,1
0001355128,20120514,20120229,1,1
0001355128,20131007,20130228,1,1
0001355754,20190220,20181231,1,1
0001355754,20160219,20151231,1,
0001355754,20180215,20171231,1,1
0001355754,20170210,20161231,1,1
0001355848,20190401,20181231,1,1
0001355848,20180402,20171231,1,1
0001355848,20160330,20151231,0,0
0001355848,20120322,20111231,0,0
0001355848,20140415,20131231,1,1
0001355848,20130401,20121231,1,1
0001355848,20150331,20141231,0,0
0001355848,20170331,20161231,1,1
0001356090,20160229,20151231,1,1
0001356090,20180301,20171231,1,1
0001356090,20190301,20181231,1,1
0001356090,20150302,20141231,1,1
0001356090,20170301,20161231,1,1
0001356090,20140331,20131231,1,1
0001356093,20180326,20171231,1,
0001356093,20120321,20111231,1,
0001356093,20150507,20141231,1,
0001356093,20130301,20121231,1,
0001356093,20190328,20181231,1,
0001356093,20170328,20161231,1,
0001356093,20160404,20151231,1,
0001356093,20140311,20131231,1,
0001356093,20110322,20101231,1,
0001356093,20100326,20091231,1,
0001356093,20090313,20081231,1,
0001356104,20110307,20101231,1,1
0001356104,20100305,20091231,1,1
0001356104,20090312,20081231,1,1
0001356104,20160226,20151231,1,1
0001356104,20120228,20111231,1,1
0001356104,20170217,20161231,1,1
0001356104,20140228,20131231,1,1
0001356104,20190221,20181231,1,1
0001356104,20130225,20121231,1,1
0001356104,20180216,20171231,1,1
0001356104,20150302,20141231,1,1
0001356576,20190301,20181231,1,1
0001356576,20160309,20151231,1,1
0001356576,20170316,20161231,1,1
0001356576,20180301,20171231,1,1
0001356576,20150312,20141231,1,1
0001356576,20140321,20131231,1,1
0001356576,20130315,20121231,1,1
0001356857,20110325,20101231,1,1
0001356857,20120314,20111231,1,1
0001356857,20130313,20121231,1,1
0001356949,20190315,20181231,1,1
0001356949,20090316,20081231,1,0
0001356949,20110315,20101231,1,1
0001356949,20120315,20111231,1,1
0001356949,20160310,20151231,1,1
0001356949,20180316,20171231,1,1
0001356949,20130318,20121231,1,1
0001356949,20140313,20131231,1,1
0001356949,20150312,20141231,1,1
0001356949,20100315,20091231,1,0
0001356949,20170324,20161231,1,1
0001357326,20110208,20101231,1,1
0001357326,20120210,20111231,1,1
0001357326,20130219,20121231,1,1
0001357326,20140214,20131231,1,1
0001357326,20150213,20141231,1,1
0001357326,20090223,20081231,1,1
0001357326,20100212,20091231,1,1
0001357371,20110309,20101231,1,1
0001357371,20090302,20081231,1,1
0001357371,20100311,20091231,1,1
0001357371,20120229,20111231,1,1
0001357371,20130228,20121231,1,1
0001357371,20160226,20151231,1,1
0001357371,20170308,20161231,1,1
0001357371,20150302,20141231,1,1
0001357371,20140228,20131231,1,1
0001357459,20170323,20161231,1,1
0001357459,20150316,20141231,1,1
0001357459,20180402,20171231,1,1
0001357459,20110316,20101231,1,1
0001357459,20190322,20181231,1,1
0001357459,20130315,20121231,1,1
0001357459,20120330,20111231,1,1
0001357459,20140310,20131231,1,1
0001357459,20160314,20151231,1,1
0001357459,20100331,20091231,1,1
0001357459,20090331,20081231,1,1
0001357615,20090225,20081231,1,1
0001357615,20170224,20161231,1,1
0001357615,20100225,20091231,1,0
0001357615,20160226,20151231,1,1
0001357615,20180223,20171231,1,1
0001357615,20110223,20101231,1,1
0001357615,20190226,20181231,1,1
0001357615,20130220,20121231,1,1
0001357615,20140227,20131231,1,1
0001357615,20120222,20111231,1,1
0001357615,20150227,20141231,1,1
0001357971,20181228,20180930,1,1
0001357971,20191220,20190930,1,1
0001357971,20091223,20090930,1,1
0001357971,20171215,20170930,1,1
0001357971,20101221,20100930,1,0
0001357971,20161215,20160930,1,1
0001357971,20111222,20110930,1,1
0001357971,20151217,20150930,1,1
0001357971,20131220,20130930,1,1
0001357971,20141218,20140930,1,1
0001357971,20121228,20120930,1,1
0001358071,20190220,20181231,1,1
0001358071,20100226,20091231,1,1
0001358071,20090227,20081231,1,1
0001358071,20180221,20171231,1,1
0001358071,20150226,20141231,1,1
0001358071,20130222,20121231,1,1
0001358071,20110225,20101231,1,1
0001358071,20120224,20111231,1,1
0001358071,20160225,20151231,1,1
0001358071,20140221,20131231,1,1
0001358071,20170222,20161231,1,1
0001358403,20150320,20141231,1,1
0001358403,20190312,20181231,1,1
0001358403,20180313,20171231,1,1
0001358403,20170313,20161231,1,1
0001358403,20160314,20151231,1,1
0001358483,20160311,20151231,1,1
0001358483,20150305,20141231,1,1
0001358762,20170303,20161231,1,1
0001358762,20180302,20171231,1,1
0001358762,20190228,20181231,1,1
0001360214,20120223,20111231,1,1
0001360214,20120223,20101231,1,1
0001360214,20170321,20161231,1,1
0001360214,20100331,20091231,1,1
0001360214,20190312,20181231,1,1
0001360214,20180308,20171231,1,1
0001360214,20150312,20141231,1,1
0001360214,20140328,20131231,1,1
0001360214,20160323,20151231,1,1
0001360214,20130318,20121231,1,1
0001360214,20090326,20081231,1,1
0001360530,20160223,20151226,1,1
0001360530,20120228,20111231,1,1
0001360530,20090319,20081227,1,1
0001360530,20100317,20091226,1,1
0001360530,20140225,20131228,1,1
0001360530,20130226,20121229,1,1
0001360530,20110309,20101225,1,1
0001360530,20180227,20171230,1,1
0001360530,20190226,20181229,1,1
0001360530,20150224,20141227,1,1
0001360530,20170301,20161231,1,1
0001360886,20110314,20101231,1,1
0001360886,20090316,20081231,1,1
0001360886,20100312,20091231,1,1
0001360886,20120314,20111231,1,1
0001360886,20150320,20141231,1,1
0001360886,20130315,20121231,1,1
0001360886,20140331,20131231,1,1
0001360886,20190315,20181231,1,1
0001360886,20180328,20171231,1,1
0001361103,20110330,20101231,1,1
0001361103,20120309,20111231,1,1
0001361113,20180213,20171231,1,1
0001361113,20170209,20161231,1,1
0001361113,20190212,20181231,1,1
0001361113,20150219,20141231,1,1
0001361113,20160212,20151231,1,
0001361248,20140319,20131231,1,1
0001361248,20160316,20151231,1,0
0001361248,20150226,20141231,1,0
0001361470,20150303,20141231,1,1
0001361470,20140221,20131231,1,1
0001361538,20170228,20161231,1,1
0001361538,20120305,20111231,1,1
0001361538,20140303,20131231,1,1
0001361538,20100311,20091231,1,1
0001361538,20110316,20101231,1,1
0001361538,20190228,20181231,1,1
0001361538,20130307,20121231,1,1
0001361538,20160229,20151231,1,1
0001361538,20150316,20141231,1,1
0001361538,20090324,20081231,1,1
0001361538,20180226,20171231,1,1
0001361709,20140227,20131229,1,1
0001361709,20130315,20121230,1,1
0001361709,20110318,20110102,1,1
0001361709,20100319,20100103,1,1
0001361709,20090313,20081228,1,1
0001361709,20120316,20120101,1,1
0001361872,20110331,20101231,1,1
0001361872,20120330,20111231,1,1
0001361872,20100316,20091231,1,1
0001361872,20090313,20081231,1,1
0001361937,20180402,20171231,1,1
0001361937,20150302,20141231,1,1
0001361937,20140303,20131231,1,1
0001361937,20130301,20121231,1,1
0001361937,20160229,20151231,1,1
0001361937,20170301,20161231,1,1
0001361937,20190329,20181231,1,1
0001361937,20100316,20091231,1,1
0001361937,20110301,20101231,1,1
0001361937,20120229,20111231,1,1
0001361937,20090313,20081231,1,1
0001361983,20130318,20121231,1,1
0001361983,20090316,20081231,1,1
0001361983,20100316,20091231,1,1
0001361983,20110316,20101231,1,1
0001361983,20120315,20111231,1,1
0001361983,20150316,20141231,1,1
0001361983,20140317,20131231,1,1
0001361983,20160310,20151231,1,1
0001361983,20180301,20171231,1,1
0001361983,20170303,20161231,1,1
0001361983,20190301,20181231,1,1
0001362004,20190227,20181231,1,1
0001362004,20170228,20161231,1,
0001362004,20180228,20171231,1,1
0001362004,20150227,20141231,1,1
0001362004,20160308,20151231,1,1
0001362004,20090313,20081231,1,1
0001362004,20140228,20131231,1,1
0001362004,20100311,20091231,1,1
0001362004,20110304,20101231,1,1
0001362004,20130301,20121231,1,1
0001362004,20120302,20111231,1,1
0001362190,20170330,20161231,1,1
0001362190,20130415,20121231,1,1
0001362190,20180402,20171231,1,1
0001362190,20160330,20151231,1,1
0001362190,20150710,20141231,1,1
0001362190,20190327,20181231,1,1
0001362190,20140331,20131231,1,1
0001362468,20140228,20131231,1,1
0001362468,20150226,20141231,1,1
0001362468,20160222,20151231,1,1
0001362468,20180301,20171231,1,1
0001362468,20130226,20121231,1,1
0001362468,20170224,20161231,1,1
0001362468,20190228,20181231,1,1
0001362468,20100309,20091231,1,1
0001362468,20120227,20111231,1,1
0001362468,20090303,20081231,1,1
0001362468,20110311,20101231,1,1
0001362491,20100212,20091231,1,1
0001362491,20090224,20081231,1,1
0001362491,20130315,20121231,1,1
0001362491,20110316,20101231,1,1
0001362491,20120314,20111231,1,1
0001362705,20120301,20111231,1,1
0001362705,20150305,20141231,1,1
0001362705,20100225,20091231,1,1
0001362705,20110225,20101231,1,1
0001362705,20180312,20171231,1,1
0001362705,20090227,20081231,1,1
0001362705,20140327,20131231,1,1
0001362705,20190307,20181231,1,0
0001362705,20160330,20151231,1,1
0001362705,20170328,20161231,1,1
0001362705,20130311,20121231,1,1
0001362988,20150219,20141231,1,1
0001362988,20090302,20081231,1,1
0001362988,20110310,20101231,1,
0001362988,20100305,20091231,1,1
0001362988,20180213,20171231,1,1
0001362988,20160211,20151231,1,1
0001362988,20170214,20161231,1,1
0001362988,20120229,20111231,1,1
0001362988,20190212,20181231,1,1
0001362988,20130222,20121231,1,1
0001362988,20140226,20131231,1,1
0001363851,20110225,20101231,1,1
0001363851,20120224,20111231,1,1
0001363851,20090313,20081231,1,1
0001363851,20100305,20091231,1,1
0001363851,20130301,20121231,1,1
0001363851,20140303,20131231,1,1
0001363851,20150302,20141231,1,1
0001364099,20190227,20181231,1,1
0001364099,20180301,20171231,1,1
0001364099,20110228,20101231,1,1
0001364099,20100308,20091231,1,1
0001364099,20090312,20081231,1,1
0001364099,20160226,20151231,1,1
0001364099,20140227,20131231,1,1
0001364099,20170228,20161231,1,1
0001364099,20130220,20121231,1,1
0001364099,20150219,20141231,1,1
0001364099,20120229,20111231,1,1
0001364100,20100226,20091231,1,1
0001364100,20120302,20111231,1,1
0001364100,20110302,20101231,1,1
0001364100,20090223,20081231,1,1
0001364100,20130308,20121231,1,1
0001364100,20140311,20131231,1,1
0001364479,20190228,20181231,1,1
0001364479,20180228,20171231,1,1
0001364479,20170315,20161231,1,1
0001364479,20160229,20151231,1,1
0001364479,20150716,20141231,1,1
0001364479,20100226,20091231,1,1
0001364479,20090303,20081231,1,1
0001364479,20130304,20121231,1,1
0001364479,20110225,20101231,1,1
0001364479,20140319,20131231,1,1
0001364479,20120227,20111231,1,1
0001364541,20100309,20091231,1,1
0001364541,20090313,20081231,1,0
0001364541,20110311,20101231,1,1
0001364541,20150302,20141231,1,0
0001364541,20130301,20121231,1,0
0001364541,20140303,20131231,1,0
0001364541,20120229,20111231,1,0
0001364885,20180209,20171231,1,1
0001364885,20190208,20181231,1,1
0001364885,20130301,20121231,1,1
0001364885,20170210,20161231,1,1
0001364885,20150213,20141231,1,1
0001364885,20140219,20131231,1,1
0001364885,20160212,20151231,1,1
0001364885,20100226,20091231,1,1
0001364885,20090220,20081231,1,1
0001364885,20110222,20101231,1,1
0001364885,20120223,20111231,1,1
0001364954,20180226,20171231,1,1
0001364954,20140306,20131231,1,1
0001364954,20150306,20141231,1,1
0001364954,20190225,20181231,1,1
0001364954,20160304,20151231,1,1
0001364954,20170223,20161231,1,1
0001364962,20130315,20121231,1,1
0001364962,20120328,20111231,1,1
0001364962,20180223,20171231,1,
0001364962,20140228,20131231,1,1
0001364962,20150302,20141231,1,1
0001364962,20170227,20161231,1,
0001364962,20160226,20151231,1,
0001365038,20180301,20171231,1,
0001365038,20170223,20161231,1,
0001365038,20190304,20181231,1,
0001365038,20110301,20101231,1,1
0001365038,20160301,20151231,1,1
0001365038,20120224,20111231,1,1
0001365038,20150316,20141231,1,
0001365038,20140317,20131231,1,1
0001365038,20130305,20121231,1,1
0001365101,20110330,20101231,1,1
0001365101,20120315,20111231,1,0
0001365101,20160309,20151231,1,
0001365101,20150316,20141231,1,1
0001365101,20140317,20131231,1,1
0001365101,20190306,20181231,1,1
0001365101,20170316,20161231,1,
0001365101,20180307,20171231,1,1
0001365101,20130322,20121231,1,0
0001365216,20160311,20151231,1,1
0001365216,20170308,20161231,1,1
0001365216,20130318,20121231,1,1
0001365216,20140312,20131231,1,0
0001365216,20150309,20141231,1,0
0001365216,20100315,20091231,1,1
0001365216,20110308,20101231,1,1
0001365216,20090316,20081231,1,1
0001365216,20120315,20111231,1,1
0001365916,20191001,20181231,1,1
0001365916,20110314,20101231,1,1
0001365916,20180417,20171231,1,1
0001365916,20160330,20151231,1,1
0001365916,20150331,20141231,1,1
0001365916,20120228,20111231,1,1
0001365916,20130328,20121231,1,1
0001365916,20140402,20131231,1,1
0001365916,20170417,20161231,1,1
0001366246,20160304,20151231,1,0
0001366246,20190228,20181231,1,0
0001366246,20180309,20171231,1,0
0001366246,20170310,20161231,1,0
0001366246,20140314,20131231,1,1
0001366246,20130315,20121231,1,1
0001366246,20150313,20141231,1,0
0001366246,20100331,20091231,1,1
0001366246,20110321,20101231,1,1
0001366246,20090313,20081231,1,1
0001366246,20120314,20111231,1,1
0001366340,20190313,20181231,1,1
0001366340,20150311,20141231,1,1
0001366340,20180314,20171231,1,1
0001366340,20130315,20121231,1,1
0001366340,20140314,20131231,1,1
0001366340,20100331,20091231,1,1
0001366340,20160325,20151231,1,1
0001366340,20090330,20081231,1,1
0001366340,20110331,20101231,1,1
0001366340,20170327,20161231,1,1
0001366340,20120330,20111231,1,1
0001366527,20190308,20181231,1,1
0001366561,20190401,20190131,1,1
0001366649,20090312,20081231,1,1
0001366649,20120416,20111231,1,1
0001366649,20130322,20121231,1,1
0001366649,20140331,20131231,1,0
0001366649,20100316,20091231,1,1
0001366649,20110331,20101231,1,1
0001366684,20130227,20121231,1,1
0001366684,20120329,20111231,1,1
0001366684,20150225,20141231,1,1
0001366684,20140226,20131231,1,1
0001366868,20110331,20101231,1,1
0001366868,20090331,20081231,1,1
0001366868,20100312,20091231,1,1
0001366868,20180223,20171231,1,1
0001366868,20140311,20131231,1,1
0001366868,20150302,20141231,1,1
0001366868,20170223,20161231,1,1
0001366868,20190228,20181231,1,1
0001366868,20120313,20111231,1,1
0001366868,20160226,20151231,1,1
0001366868,20130315,20121231,1,1
0001367083,20150616,20150331,1,1
0001367083,20180626,20180331,1,1
0001367083,20190701,20190331,1,1
0001367083,20140630,20140331,1,1
0001367083,20170628,20170331,1,1
0001367083,20160621,20160331,1,1
0001367083,20130625,20130331,1,
0001367083,20100608,20100331,1,1
0001367083,20090611,20090331,1,1
0001367083,20110603,20110331,1,1
0001367083,20120621,20120331,1,1
0001367311,20110323,20101231,0,0
0001367311,20120312,20111231,0,0
0001367311,20100224,20091231,0,0
0001367311,20130314,20121231,1,1
0001367311,20160311,20151231,1,1
0001367311,20150316,20141231,1,1
0001367311,20140314,20131231,1,1
0001367311,20090401,20081231,0,0
0001367396,20090312,20081231,1,1
0001367396,20100226,20091231,1,
0001367396,20120223,20111231,1,
0001367396,20110224,20101231,1,
0001367396,20130321,20121231,1,
0001367644,20170228,20161231,1,1
0001367644,20180223,20171231,1,0
0001367644,20190222,20181231,1,1
0001367644,20150306,20141231,1,1
0001367644,20100305,20091231,1,1
0001367644,20090306,20081231,1,1
0001367644,20110311,20101231,1,1
0001367644,20120309,20111231,1,1
0001367644,20140310,20131231,1,1
0001367644,20130308,20121231,1,1
0001367644,20160229,20151231,1,1
0001367920,20140331,20131231,1,
0001367920,20190228,20181231,1,1
0001367920,20160301,20151231,1,1
0001367920,20150302,20141231,1,
0001367920,20170306,20161231,1,1
0001367920,20180301,20171231,1,1
0001368148,20180315,20171231,1,1
0001368148,20160311,20151231,1,1
0001368148,20150312,20141231,1,1
0001368148,20170310,20161231,1,1
0001368148,20140313,20131231,1,1
0001368148,20190315,20181231,1,1
0001368148,20110325,20101231,1,1
0001368148,20090312,20081231,1,1
0001368148,20120328,20111231,1,1
0001368148,20100311,20091231,1,1
0001368148,20130312,20121231,1,1
0001368265,20170307,20161231,1,1
0001368265,20090316,20081231,1,1
0001368265,20100310,20091231,1,1
0001368265,20190312,20181231,1,1
0001368265,20120312,20111231,1,1
0001368265,20130228,20121231,1,1
0001368265,20110310,20101231,1,1
0001368265,20140227,20131231,1,1
0001368265,20150226,20141231,1,1
0001368265,20180313,20171231,1,1
0001368265,20160303,20151231,1,1
0001368365,20180402,20171231,1,1
0001368365,20170405,20161231,1,1
0001368365,20190401,20181231,1,1
0001368365,20160330,20151231,1,1
0001368365,20110329,20110329,1,1
0001368365,20100415,20091231,1,1
0001368365,20090331,20081231,0,0
0001368365,20120323,20111231,1,0
0001368365,20150331,20141231,1,1
0001368365,20130415,20121231,1,0
0001368365,20140331,20131231,1,0
0001368457,20101123,20100930,1,1
0001368457,20091124,20090930,1,1
0001368458,20191125,20190930,1,1
0001368458,20091119,20090930,1,1
0001368458,20101118,20100930,1,1
0001368458,20111116,20110930,1,1
0001368458,20171115,20170930,1,1
0001368458,20181114,20180930,1,1
0001368458,20141113,20140930,1,1
0001368458,20161115,20160930,1,1
0001368458,20151112,20150930,1,1
0001368458,20131114,20130930,1,1
0001368458,20121115,20120930,1,1
0001368514,20100923,20100630,0,0
0001368514,20110927,20110630,0,0
0001368514,20190313,20181231,1,1
0001368514,20180329,20171231,1,1
0001368514,20130306,20121231,1,1
0001368514,20090924,20090630,0,0
0001368514,20140328,20131231,1,1
0001368514,20150309,20141231,1,1
0001368514,20170224,20161231,1,1
0001368514,20160323,20151231,1,1
0001368622,20110622,20110430,1,1
0001368622,20100625,20100430,1,1
0001368622,20120627,20120430,1,1
0001368622,20130626,20130430,1,1
0001368622,20160629,20160430,1,1
0001368622,20150701,20150430,1,1
0001368622,20140709,20140430,1,1
0001368622,20180627,20180430,1,1
0001368622,20190626,20190430,1,1
0001368622,20170628,20170430,1,1
0001368622,20090624,20090430,1,1
0001368993,20110331,20101231,1,1
0001368993,20090327,20090318,1,1
0001368993,20100322,20100315,1,1
0001368993,20160325,20151231,1,1
0001368993,20120326,20111231,1,1
0001368993,20140314,20131231,1,1
0001368993,20130322,20121231,1,1
0001368993,20150317,20141231,1,1
0001369290,20190312,20181231,1,1
0001369290,20180312,20171231,1,1
0001369568,20190318,20181231,1,1
0001369568,20110331,20101231,1,1
0001369568,20130401,20121231,1,1
0001369568,20150313,20141231,1,1
0001369568,20140319,20131231,1,1
0001369568,20160315,20151231,1,1
0001369568,20170315,20161231,1,1
0001369568,20180314,20171231,1,1
0001369568,20120330,20111231,1,1
0001369568,20090326,20081231,1,1
0001369568,20100331,20091231,1,1
0001369786,20140307,20131231,1,1
0001369786,20130318,20121231,1,1
0001369786,20120329,20111231,1,1
0001369786,20150316,20141231,1,1
0001369786,20160307,20151231,1,1
0001370053,20170308,20161231,1,1
0001370053,20180305,20171231,1,1
0001370053,20190228,20181231,1,1
0001370450,20110329,20101231,1,1
0001370450,20180309,20171229,1,1
0001370450,20130326,20121228,1,1
0001370450,20120329,20101230,1,1
0001370450,20100330,20100101,1,1
0001370450,20140325,20131227,1,1
0001370450,20170310,20161230,1,1
0001370450,20190308,20181228,1,1
0001370450,20160316,20160101,1,1
0001370450,20150331,20150102,1,1
0001370450,20090402,20090102,1,1
0001370637,20170228,20161231,1,1
0001370637,20160301,20151231,1,1
0001370637,20190228,20181231,1,1
0001370637,20180301,20171231,1,1
0001370702,20170302,20170101,1,1
0001370702,20190301,20181230,1,1
0001370702,20180228,20171231,1,1
0001370880,20180223,20171231,1,1
0001370880,20160226,20151231,1,1
0001370880,20190225,20181231,1,1
0001370880,20170224,20161231,1,1
0001370880,20140303,20131231,1,1
0001370880,20150302,20141231,1,1
0001370946,20190220,20181231,1,1
0001370946,20180221,20171231,1,1
0001370946,20170208,20161231,1,1
0001370946,20140212,20131231,1,1
0001370946,20160210,20151231,1,1
0001370946,20150211,20141231,1,1
0001370946,20090218,20081231,1,1
0001370946,20100217,20091231,1,1
0001370946,20110216,20101231,1,1
0001370946,20130220,20121231,1,1
0001370946,20120215,20111231,1,1
0001371217,20160328,20151231,1,1
0001371217,20120315,20111231,1,1
0001371217,20170308,20161231,1,1
0001371217,20110307,20101231,1,1
0001371217,20090312,20081231,1,1
0001371217,20190516,20181231,1,1
0001371217,20140327,20131231,1,1
0001371217,20130307,20121231,1,1
0001371217,20100329,20091231,1,1
0001371217,20180402,20171231,1,1
0001371217,20150313,20141231,1,1
0001371489,20160310,20151231,1,1
0001371489,20190315,20181231,1,1
0001371489,20170315,20161231,1,1
0001371489,20180316,20171231,1,1
0001371489,20090316,20081231,1,1
0001371489,20110316,20101231,1,1
0001371489,20100308,20091231,1,1
0001371489,20120315,20111231,1,1
0001371489,20140307,20131231,1,1
0001371489,20130313,20121231,1,1
0001371489,20150313,20141231,1,1
0001371781,20100304,20091231,1,1
0001371781,20090303,20081231,1,1
0001371781,20120308,20111231,1,1
0001371781,20110217,20101231,1,1
0001371781,20130416,20121231,1,1
0001371781,20140331,20131231,1,1
0001372000,20100331,20091231,1,0
0001372000,20120405,20111231,1,1
0001372000,20090331,20081231,1,1
0001372000,20130329,20121231,1,1
0001372000,20110331,20101231,1,0
0001372020,20190226,20181231,1,1
0001372020,20180301,20171231,1,1
0001372020,20100309,20091231,1,1
0001372020,20110315,20101231,1,1
0001372020,20170228,20161231,1,1
0001372020,20090313,20081231,1,1
0001372020,20120309,20111231,1,1
0001372020,20130329,20121231,1,1
0001372020,20140311,20131231,1,1
0001372020,20160229,20151231,1,1
0001372020,20150306,20141231,1,1
0001372183,20110615,20110228,1,1
0001372183,20100608,20100228,1,1
0001372183,20090616,20090228,0,0
0001372183,20190613,20190228,1,1
0001372183,20120613,20120229,1,1
0001372183,20140613,20140228,1,1
0001372183,20180613,20180228,1,1
0001372183,20170508,20170228,1,1
0001372183,20130613,20130228,1,1
0001372183,20160623,20160229,1,1
0001372183,20150616,20150228,1,1
0001372375,20130220,20121231,1,1
0001372375,20150311,20141231,1,1
0001372375,20140303,20131231,1,1
0001372414,20180223,20171231,1,1
0001372414,20170224,20161231,1,1
0001372414,20150317,20141231,1,1
0001372414,20190301,20181231,1,1
0001372414,20160226,20151231,1,1
0001372514,20190301,20181231,1,1
0001372514,20150331,20141231,1,1
0001372514,20170223,20161231,1,
0001372514,20160330,20151231,1,1
0001372514,20180302,20171231,1,1
0001372612,20190320,20190131,1,1
0001372612,20150330,20150131,1,1
0001372612,20160330,20160131,1,1
0001372612,20180322,20180131,1,1
0001372612,20170324,20170131,1,1
0001372664,20110309,20101231,1,1
0001372664,20120315,20111231,1,1
0001372664,20090310,20081231,1,0
0001372664,20100308,20091231,1,1
0001373707,20170313,20161231,1,1
0001373707,20160225,20151231,1,1
0001373707,20150306,20141231,1,1
0001373707,20180306,20171231,1,1
0001373707,20190315,20181231,1,1
0001373707,20140306,20131231,1,1
0001373715,20170228,20161231,1,
0001373715,20160225,20151231,1,1
0001373715,20190227,20181231,1,
0001373715,20180228,20180228,1,1
0001373715,20150227,20141231,1,1
0001373715,20130308,20121231,1,1
0001373715,20140228,20131231,1,1
0001373980,20100312,20091231,1,1
0001373980,20090331,20081231,1,1
0001373980,20110310,20101231,1,1
0001373980,20120321,20111231,1,1
0001373988,20150331,20141231,1,1
0001373988,20100315,20091231,1,1
0001373988,20110316,20101231,1,1
0001373988,20090331,20081231,1,1
0001373988,20120314,20111231,1,1
0001373988,20130318,20121231,1,1
0001373988,20140313,20131231,1,1
0001374128,20160225,20151231,1,1
0001374128,20150319,20141231,1,1
0001374128,20170222,20161231,1,1
0001374535,20110228,20101231,1,1
